date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:31	902/902	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61dd-386%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ag.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ag.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:31	11739/11739	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5cb9-2ddb%22	https://colorlib.com//polygon/adminty/files/assets/pages/sticky/js/jquery.minicolors.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/sticky/js/jquery.minicolors.min.js	(from https://colorlib.com//polygon/adminty/default/sticky.html)
23:02:31	7139/7139	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5cb8-1be3%22	https://colorlib.com//polygon/adminty/files/assets/pages/sticky/js/sticky.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/sticky/js/sticky.js	(from https://colorlib.com//polygon/adminty/default/sticky.html)
23:02:31	172969/172969	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5cb9-2a3a9%22	https://colorlib.com//polygon/adminty/files/assets/pages/sticky/js/jquery.postitall.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/sticky/js/jquery.postitall.js	(from https://colorlib.com//polygon/adminty/default/sticky.html)
23:02:31	458/458	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57e1-1ca%22	https://colorlib.com//polygon/adminty/files/assets/pages/icon-modal.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/icon-modal.js	(from https://colorlib.com//polygon/adminty/default/icon-font-awesome.html)
23:02:33	862/862	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6235-35e%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ag.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ag.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:34	423/423	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a2c-1a7%22	https://colorlib.com//polygon/adminty/files/assets/icon/weather-icons/weather-custom.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/icon/weather-icons/weather-custom.js	(from https://colorlib.com//polygon/adminty/default/icon-weather.html)
23:02:34	591/591	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57e0-24f%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icons.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icons.js	(from https://colorlib.com//polygon/adminty/default/icon-flags.html)
23:02:34	24502/24502	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd593d-5fb6%22	https://colorlib.com//polygon/adminty/files/bower_components/switchery/js/switchery.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/switchery/js/switchery.min.js	(from https://colorlib.com//polygon/adminty/default/form-elements-advance.html)
23:02:34	22342/22342	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58dc-5746%22	https://colorlib.com//polygon/adminty/files/bower_components/bootstrap-tagsinput/js/bootstrap-tagsinput.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/bootstrap-tagsinput/js/bootstrap-tagsinput.js	(from https://colorlib.com//polygon/adminty/default/form-elements-advance.html)
23:02:36	55336/55336	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61ec-d828%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ai.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ai.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:36	4880/4880	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a8a-1310%22	https://colorlib.com//polygon/adminty/files/assets/pages/advance-elements/swithces.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/advance-elements/swithces.js	(from https://colorlib.com//polygon/adminty/default/form-elements-advance.html)
23:02:36	17321/17321	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd594b-43a9%22	https://colorlib.com//polygon/adminty/files/bower_components/bootstrap-maxlength/js/bootstrap-maxlength.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/bootstrap-maxlength/js/bootstrap-maxlength.js	(from https://colorlib.com//polygon/adminty/default/form-elements-advance.html)
23:02:36	29675/29675	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4aac-73eb%22	https://cdnjs.cloudflare.com/ajax/libs/typeahead.js/0.10.4/typeahead.bundle.min.js	/home/sumon/websites/sumon/cdnjs.cloudflare.com/ajax/libs/typeahead.js/0.10.4/typeahead.bundle.min.js	(from https://colorlib.com//polygon/adminty/default/form-elements-advance.html)
23:02:38	58220/58220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6244-e36c%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ai.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ai.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:38	16449/16449	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4afe-4041%22	https://cdnjs.cloudflare.com/ajax/libs/underscore.js/1.8.3/underscore-min.js	/home/sumon/websites/sumon/cdnjs.cloudflare.com/ajax/libs/underscore.js/1.8.3/underscore-min.js	(from https://colorlib.com//polygon/adminty/default/form-validation.html)
23:02:38	35415/35415	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd49fa-8a57%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.10.6/moment.min.js	/home/sumon/websites/sumon/cdnjs.cloudflare.com/ajax/libs/moment.js/2.10.6/moment.min.js	(from https://colorlib.com//polygon/adminty/default/form-validation.html)
23:02:39	35304/35304	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a5c-89e8%22	https://colorlib.com//polygon/adminty/files/assets/pages/form-validation/validate.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/form-validation/validate.js	(from https://colorlib.com//polygon/adminty/default/form-validation.html)
23:02:40	4647/4647	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61f0-1227%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/al.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/al.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:40	20691/20691	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a5c-50d3%22	https://colorlib.com//polygon/adminty/files/assets/pages/form-validation/form-validation.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/form-validation/form-validation.js	(from https://colorlib.com//polygon/adminty/default/form-validation.html)
23:02:40	79270/79270	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd594e-135a6%22	https://colorlib.com//polygon/adminty/files/bower_components/spectrum/js/spectrum.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/spectrum/js/spectrum.js	(from https://colorlib.com//polygon/adminty/default/form-picker.html)
23:02:40	29813/29813	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5980-7475%22	https://colorlib.com//polygon/adminty/files/bower_components/jscolor/js/jscolor.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/jscolor/js/jscolor.js	(from https://colorlib.com//polygon/adminty/default/form-picker.html)
23:02:42	4908/4908	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6249-132c%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/al.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/al.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:42	75005/75005	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5957-124fd%22	https://colorlib.com//polygon/adminty/files/bower_components/select2/js/select2.full.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/select2/js/select2.full.min.js	(from https://colorlib.com//polygon/adminty/default/form-select.html)
23:02:42	14150/14150	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a8a-3746%22	https://colorlib.com//polygon/adminty/files/assets/pages/advance-elements/custom-picker.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/advance-elements/custom-picker.js	(from https://colorlib.com//polygon/adminty/default/form-picker.html)
23:02:42	15410/15410	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58b7-3c32%22	https://colorlib.com//polygon/adminty/files/bower_components/jquery-minicolors/js/jquery.minicolors.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/jquery-minicolors/js/jquery.minicolors.min.js	(from https://colorlib.com//polygon/adminty/default/form-picker.html)
23:02:42	54619/54619	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd589d-d55b%22	https://colorlib.com//polygon/adminty/files/bower_components/bootstrap-multiselect/js/bootstrap-multiselect.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/bootstrap-multiselect/js/bootstrap-multiselect.js	(from https://colorlib.com//polygon/adminty/default/form-select.html)
23:02:44	226/226	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61ef-e2%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/am.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/am.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:44	19220/19220	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd595b-4b14%22	https://colorlib.com//polygon/adminty/files/bower_components/multiselect/js/jquery.multi-select.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/multiselect/js/jquery.multi-select.js	(from https://colorlib.com//polygon/adminty/default/form-select.html)
23:02:44	115058/115058	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a81-1c172%22	https://colorlib.com//polygon/adminty/files/assets/pages/form-masking/inputmask.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/form-masking/inputmask.js	(from https://colorlib.com//polygon/adminty/default/form-masking.html)
23:02:44	8294/8294	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a8b-2066%22	https://colorlib.com//polygon/adminty/files/assets/pages/advance-elements/select2-custom.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/advance-elements/select2-custom.js	(from https://colorlib.com//polygon/adminty/default/form-select.html)
23:02:44	4715/4715	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd57ca-126b%22	https://colorlib.com//polygon/adminty/files/assets/js/jquery.quicksearch.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/js/jquery.quicksearch.js	(from https://colorlib.com//polygon/adminty/default/form-select.html)
23:02:46	242/242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6247-f2%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/am.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/am.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:46	958/958	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a81-3be%22	https://colorlib.com//polygon/adminty/files/assets/pages/form-masking/form-mask.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/form-masking/form-mask.js	(from https://colorlib.com//polygon/adminty/default/form-masking.html)
23:02:46	2912/2912	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a82-b60%22	https://colorlib.com//polygon/adminty/files/assets/pages/form-masking/jquery.inputmask.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/form-masking/jquery.inputmask.js	(from https://colorlib.com//polygon/adminty/default/form-masking.html)
23:02:47	3121/3121	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58bb-c31%22	https://colorlib.com//polygon/adminty/files/bower_components/jquery.cookie/js/jquery.cookie.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/jquery.cookie/js/jquery.cookie.js	(from https://colorlib.com//polygon/adminty/default/form-wizard.html)
23:02:47	70977/70977	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a81-11541%22	https://colorlib.com//polygon/adminty/files/assets/pages/form-masking/autoNumeric.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/form-masking/autoNumeric.js	(from https://colorlib.com//polygon/adminty/default/form-masking.html)
23:02:48	2245/2245	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61f5-8c5%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ao.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ao.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:49	3297/3297	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5a37-ce1%22	https://colorlib.com//polygon/adminty/files/assets/pages/forms-wizard-validation/form-wizard.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/forms-wizard-validation/form-wizard.js	(from https://colorlib.com//polygon/adminty/default/form-wizard.html)
23:02:49	47689/47689	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd595f-ba49%22	https://colorlib.com//polygon/adminty/files/bower_components/jquery-validation/js/jquery.validate.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/jquery-validation/js/jquery.validate.js	(from https://colorlib.com//polygon/adminty/default/form-wizard.html)
23:02:49	53338/53338	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd58c5-d05a%22	https://colorlib.com//polygon/adminty/files/bower_components/jquery.steps/js/jquery.steps.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/jquery.steps/js/jquery.steps.js	(from https://colorlib.com//polygon/adminty/default/form-wizard.html)
23:02:49	83617/83617	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d23-146a1%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/jquery.ui.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/jquery.ui.min.js	(from https://colorlib.com//polygon/adminty/default/ready-cloned-elements-form.html)
23:02:51	2251/2251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd624d-8cb%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ao.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ao.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:51	4829/4829	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d23-12dd%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/jquery-cloneya.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/jquery-cloneya.min.js	(from https://colorlib.com//polygon/adminty/default/ready-cloned-elements-form.html)
23:02:51	511/511	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626c-1ff%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/cloned-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/cloned-form.js	(from https://colorlib.com//polygon/adminty/default/ready-cloned-elements-form.html)
23:02:51	4280/4280	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d22-10b8%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/jquery.maskedinput.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/jquery.maskedinput.min.js	(from https://colorlib.com//polygon/adminty/default/ready-cloned-elements-form.html)
23:02:53	4488/4488	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61e0-1188%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/aq.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/aq.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:54	3035/3035	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d21-bdb%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/jquery.stepper.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/jquery.stepper.min.js	(from https://colorlib.com//polygon/adminty/default/ready-currency-form.html)
23:02:54	1803/1803	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626d-70b%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/currency-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/currency-form.js	(from https://colorlib.com//polygon/adminty/default/ready-currency-form.html)
23:02:54	69282/69282	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d20-10ea2%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/autoNumeric.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/autoNumeric.js	(from https://colorlib.com//polygon/adminty/default/ready-currency-form.html)
23:02:54	42597/42597	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d23-a665%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/jquery.j-pro.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/jquery.j-pro.js	(from https://colorlib.com//polygon/adminty/default/ready-form-booking.html)
23:02:56	4611/4611	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6238-1203%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/aq.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/aq.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:56	3524/3524	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626b-dc4%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/booking.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/booking.js	(from https://colorlib.com//polygon/adminty/default/ready-form-booking.html)
23:02:57	1066/1066	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626f-42a%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/booking-comment.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/booking-comment.js	(from https://colorlib.com//polygon/adminty/default/ready-form-comment.html)
23:02:58	4399/4399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61da-112f%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ar.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ar.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:02:58	3439/3439	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626f-d6f%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/booking-multistep.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/booking-multistep.js	(from https://colorlib.com//polygon/adminty/default/ready-form-booking-multi-steps.html)
23:02:58	214/214	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/form-comment.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/form-comment.js	(from https://colorlib.com//polygon/adminty/default/ready-form-comment.html)
23:02:58	1558/1558	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626b-616%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/contact-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/contact-form.js	(from https://colorlib.com//polygon/adminty/default/ready-form-contact.html)
23:03:00	4557/4557	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6233-11cd%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ar.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/ar.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:03:00	2982/2982	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d23-ba6%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/j-forms-additions.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/j-forms-additions.min.js	(from https://colorlib.com//polygon/adminty/default/ready-js-addition-form.html)
23:03:00	1844/1844	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626c-734%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/form-job.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/form-job.js	(from https://colorlib.com//polygon/adminty/default/ready-job-application-form.html)
23:03:00	674/674	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.google.com/recaptcha/api.js	/home/sumon/websites/sumon/www.google.com/recaptcha/api.js	(from https://colorlib.com//polygon/adminty/default/ready-login-form.html)
23:03:02	11465/11465	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61d8-2cc9%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/as.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/as.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:03:02	363/363	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626e-16b%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/login-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/login-form.js	(from https://colorlib.com//polygon/adminty/default/ready-login-form.html)
23:03:02	3116/3116	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626c-c2c%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/popup-menu-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/popup-menu-form.js	(from https://colorlib.com//polygon/adminty/default/ready-popup-modal-form.html)
23:03:03	621/621	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626d-26d%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/reg-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/reg-form.js	(from https://colorlib.com//polygon/adminty/default/ready-registration-form.html)
23:03:04	11530/11530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6230-2d0a%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/as.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/as.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:03:04	553/553	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626d-229%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/subscrbe-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/subscrbe-form.js	(from https://colorlib.com//polygon/adminty/default/ready-subscribe-form.html)
23:03:04	518/518	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626c-206%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/review-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/review-form.js	(from https://colorlib.com//polygon/adminty/default/ready-review-form.html)
23:03:04	1154/1154	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd626d-482%22	https://colorlib.com//polygon/adminty/files/assets/pages/j-pro/js/custom/suggestion-form.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/j-pro/js/custom/suggestion-form.js	(from https://colorlib.com//polygon/adminty/default/ready-suggestion-form.html)
23:03:06	251/251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61d1-fb%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/at.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/at.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:03:06	76985/76985	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d3b-12cb9%22	https://colorlib.com//polygon/adminty/files/assets/pages/data-table/js/jszip.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/data-table/js/jszip.min.js	(from https://colorlib.com//polygon/adminty/default/dt-basic.html)
23:03:06	16036/16036	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5953-3ea4%22	https://colorlib.com//polygon/adminty/files/bower_components/datatables.net-buttons/js/dataTables.buttons.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/bower_components/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://colorlib.com//polygon/adminty/default/dt-basic.html)
23:03:08	247/247	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6229-f7%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/at.svg	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/at.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
23:03:08	567638/567638	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d3c-8a956%22	https://colorlib.com//polygon/adminty/files/assets/pages/data-table/js/vfs_fonts.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/data-table/js/vfs_fonts.js	(from https://colorlib.com//polygon/adminty/default/dt-basic.html)
23:03:08	419939/419939	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225afd5d42-66863%22	https://colorlib.com//polygon/adminty/files/assets/pages/data-table/js/pdfmake.min.js	/home/sumon/websites/sumon/colorlib.com/polygon/adminty/files/assets/pages/data-table/js/pdfmake.min.js	(from https://colorlib.com//polygon/adminty/default/dt-basic.html)
